1539098873033831, 0, 0.020220, 0.000000, L
1539098873033831, 0, 0.013187, 0.000000, R
1539098873041102, 0, 0.018462, 0.001000, L
1539098873041102, 0, 0.010549, 0.001000, R
1539098873045859, 0, 0.018462, 0.002000, L
1539098873045859, 0, 0.012308, 0.002000, R
1539098873049726, 0, 0.018462, 0.003000, L
1539098873049726, 0, 0.014066, 0.003000, R
1539098873052884, 0, 0.017582, 0.004000, L
1539098873052884, 0, 0.012308, 0.004000, R
1539098873057507, 0, 0.020220, 0.005000, L
1539098873057507, 0, 0.011429, 0.005000, R
1539098873060511, 0, 0.019341, 0.006000, L
1539098873060511, 0, 0.013187, 0.006000, R
1539098873065191, 0, 0.018462, 0.007000, L
1539098873065191, 0, 0.012308, 0.007000, R
1539098873070433, 0, 0.018462, 0.008000, L
1539098873070433, 0, 0.014945, 0.008000, R
1539098873074228, 0, 0.019341, 0.009000, L
1539098873074228, 0, 0.011429, 0.009000, R
1539098873078307, 0, 0.022857, 0.010000, L
1539098873078307, 0, 0.021099, 0.010000, R
1539098873083419, 0, 0.029890, 0.011000, L
1539098873083419, 0, 0.025495, 0.011000, R
1539098873087512, 0, 0.036923, 0.012000, L
1539098873087512, 0, 0.029890, 0.012000, R
1539098873092805, 0, 0.041319, 0.013000, L
1539098873092805, 0, 0.035165, 0.013000, R
1539098873096486, 0, 0.043077, 0.014000, L
1539098873096486, 0, 0.045714, 0.014000, R
1539098873100571, 0, 0.046593, 0.015000, L
1539098873100571, 0, 0.037802, 0.015000, R
1539098873104069, 0, 0.043956, 0.016000, L
1539098873104069, 0, 0.043077, 0.016000, R
1539098873111333, 0, 0.050110, 0.017000, L
1539098873111333, 0, 0.036044, 0.017000, R
1539098873117089, 0, 0.055385, 0.018000, L
1539098873117089, 0, 0.051868, 0.018000, R
1539098873121052, 0, 0.055385, 0.019000, L
1539098873121052, 0, 0.044835, 0.019000, R
1539098873123741, 0, 0.051868, 0.020000, L
1539098873123741, 0, 0.042198, 0.020000, R
1539098873128765, 0, 0.056264, 0.021000, L
1539098873128765, 0, 0.042198, 0.021000, R
1539098873131972, 0, 0.057143, 0.022000, L
1539098873131972, 0, 0.044835, 0.022000, R
1539098873136888, 0, 0.061538, 0.023000, L
1539098873136888, 0, 0.044835, 0.023000, R
1539098873140148, 0, 0.058901, 0.024000, L
1539098873140148, 0, 0.048352, 0.024000, R
1539098873145149, 0, 0.060659, 0.025000, L
1539098873145149, 0, 0.055385, 0.025000, R
1539098873148543, 0, 0.059780, 0.026000, L
1539098873148543, 0, 0.046593, 0.026000, R
1539098873153050, 0, 0.060659, 0.027000, L
1539098873153050, 0, 0.043077, 0.027000, R
1539098873157188, 0, 0.059780, 0.028000, L
1539098873157188, 0, 0.050110, 0.028000, R
1539098873163850, 0, 0.058901, 0.029000, L
1539098873163850, 0, 0.050989, 0.029000, R
1539098873166524, 0, 0.066813, 0.030000, L
1539098873166524, 0, 0.042198, 0.030000, R
1539098873170432, 0, 0.062418, 0.031000, L
1539098873170432, 0, 0.043077, 0.031000, R
1539098873174223, 0, 0.058022, 0.032000, L
1539098873174223, 0, 0.044835, 0.032000, R
1539098873178085, 0, 0.063297, 0.033000, L
1539098873178085, 0, 0.048352, 0.033000, R
1539098873183026, 0, 0.059780, 0.034000, L
1539098873183026, 0, 0.055385, 0.034000, R
1539098873187752, 0, 0.062418, 0.035000, L
1539098873187752, 0, 0.044835, 0.035000, R
1539098873190623, 0, 0.060659, 0.036000, L
1539098873190623, 0, 0.047473, 0.036000, R
1539098873194604, 0, 0.062418, 0.037000, L
1539098873194604, 0, 0.037802, 0.037000, R
1539098873199469, 0, 0.062418, 0.038000, L
1539098873199469, 0, 0.046593, 0.038000, R
1539098873204930, 0, 0.060659, 0.039000, L
1539098873204930, 0, 0.040440, 0.039000, R
1539098873207829, 0, 0.059780, 0.040000, L
1539098873207829, 0, 0.038681, 0.040000, R
1539098873213952, 0, 0.065055, 0.041000, L
1539098873213952, 0, 0.037802, 0.041000, R
1539098873217702, 0, 0.067692, 0.042000, L
1539098873217702, 0, 0.053626, 0.042000, R
1539098873220045, 0, 0.060659, 0.043000, L
1539098873220045, 0, 0.039560, 0.043000, R
1539098873224743, 0, 0.060659, 0.044000, L
1539098873224743, 1, 0.040440, 0.044000, R
1539098873228507, 0, 0.062418, 0.045000, L
1539098873228507, 1, 0.036044, 0.045000, R
1539098873233267, 0, 0.062418, 0.046000, L
1539098873233267, 1, 0.046593, 0.046000, R
1539098873236101, 0, 0.057143, 0.047000, L
1539098873236101, 1, 0.041319, 0.047000, R
1539098873253022, 0, 0.061538, 0.048000, L
1539098873253022, 1, 0.047473, 0.048000, R
1539098873258727, -1, 0.060659, 0.049000, L
1539098873258727, 1, 0.040440, 0.049000, R
1539098873264808, -1, 0.063297, 0.050000, L
1539098873264808, 1, 0.045714, 0.050000, R
1539098873269129, -1, 0.060659, 0.051000, L
1539098873269129, 1, 0.055385, 0.051000, R
1539098873275278, -1, 0.070330, 0.052000, L
1539098873275278, 1, 0.044835, 0.052000, R
1539098873279325, -1, 0.061538, 0.053000, L
1539098873279325, 1, 0.045714, 0.053000, R
1539098873284520, -1, 0.061538, 0.054000, L
1539098873284520, 1, 0.045714, 0.054000, R
1539098873287284, -1, 0.071209, 0.055000, L
1539098873287284, 1, 0.040440, 0.055000, R
1539098873292610, -1, 0.062418, 0.056000, L
1539098873292610, 1, 0.043956, 0.056000, R
1539098873295628, -1, 0.060659, 0.057000, L
1539098873295628, 1, 0.044835, 0.057000, R
1539098873301752, -2, 0.062418, 0.058000, L
1539098873301752, 1, 0.050989, 0.058000, R
1539098873305289, -2, 0.058901, 0.059000, L
1539098873305289, 1, 0.057143, 0.059000, R
1539098873310241, -2, 0.060659, 0.060000, L
1539098873310241, 1, 0.054505, 0.060000, R
1539098873313065, -3, 0.059780, 0.061000, L
1539098873313065, 1, 0.043077, 0.061000, R
1539098873317107, -3, 0.060659, 0.062000, L
1539098873317107, 1, 0.054505, 0.062000, R
1539098873323445, -4, 0.061538, 0.063000, L
1539098873323445, 1, 0.046593, 0.063000, R
1539098873327199, -5, 0.061538, 0.064000, L
1539098873327199, 1, 0.065055, 0.064000, R
1539098873332601, -6, 0.060659, 0.065000, L
1539098873332601, 2, 0.049231, 0.065000, R
1539098873336564, -7, 0.061538, 0.066000, L
1539098873336564, 2, 0.045714, 0.066000, R
1539098873340633, -9, 0.058901, 0.067000, L
1539098873340633, 2, 0.039560, 0.067000, R
1539098873347345, -10, 0.060659, 0.068000, L
1539098873347345, 2, 0.042198, 0.068000, R
1539098873349610, -11, 0.061538, 0.069000, L
1539098873349610, 2, 0.040440, 0.069000, R
1539098873354406, -12, 0.062418, 0.070000, L
1539098873354406, 2, 0.043077, 0.070000, R
1539098873359651, -14, 0.061538, 0.071000, L
1539098873359651, 3, 0.059780, 0.071000, R
1539098873366320, -16, 0.060659, 0.072000, L
1539098873366320, 3, 0.041319, 0.072000, R
1539098873370108, -18, 0.060659, 0.073000, L
1539098873370108, 4, 0.043077, 0.073000, R
1539098873372803, -19, 0.059780, 0.074000, L
1539098873372803, 4, 0.043956, 0.074000, R
1539098873376850, -20, 0.062418, 0.075000, L
1539098873376850, 4, 0.040440, 0.075000, R
1539098873380884, -22, 0.064176, 0.076000, L
1539098873380884, 5, 0.041319, 0.076000, R
1539098873385390, -24, 0.064176, 0.077000, L
1539098873385390, 6, 0.040440, 0.077000, R
1539098873388648, -25, 0.061538, 0.078000, L
1539098873388648, 7, 0.043956, 0.078000, R
1539098873393167, -27, 0.060659, 0.079000, L
1539098873393167, 8, 0.072088, 0.079000, R
1539098873397242, -28, 0.062418, 0.080000, L
1539098873397242, 9, 0.050110, 0.080000, R
1539098873405181, -32, 0.065934, 0.081000, L
1539098873405181, 12, 0.042198, 0.081000, R
1539098873408004, -33, 0.062418, 0.082000, L
1539098873408004, 13, 0.045714, 0.082000, R
1539098873411170, -34, 0.060659, 0.083000, L
1539098873411170, 13, 0.059780, 0.083000, R
1539098873416772, -37, 0.062418, 0.084000, L
1539098873416772, 15, 0.045714, 0.084000, R
1539098873419644, -38, 0.059780, 0.085000, L
1539098873419644, 16, 0.040440, 0.085000, R
1539098873425640, -41, 0.063297, 0.086000, L
1539098873425640, 19, 0.044835, 0.086000, R
1539098873434102, -45, 0.059780, 0.087000, L
1539098873434102, 22, 0.044835, 0.087000, R
1539098873436863, -46, 0.063297, 0.088000, L
1539098873436863, 23, 0.043956, 0.088000, R
1539098873439482, -48, 0.064176, 0.089000, L
1539098873439482, 24, 0.040440, 0.089000, R
1539098873442606, -49, 0.062418, 0.090000, L
1539098873442606, 25, 0.045714, 0.090000, R
1539098873448068, -52, 0.060659, 0.091000, L
1539098873448068, 28, 0.046593, 0.091000, R
1539098873454319, -55, 0.061538, 0.092000, L
1539098873454319, 30, 0.044835, 0.092000, R
1539098873456963, -57, 0.064176, 0.093000, L
1539098873456963, 31, 0.046593, 0.093000, R
1539098873460988, -59, 0.061538, 0.094000, L
1539098873460988, 33, 0.058901, 0.094000, R
1539098873466468, -62, 0.060659, 0.095000, L
1539098873466468, 35, 0.043077, 0.095000, R
1539098873472918, -65, 0.063297, 0.096000, L
1539098873472918, 38, 0.043956, 0.096000, R
1539098873476066, -67, 0.060659, 0.097000, L
1539098873476066, 41, 0.052747, 0.097000, R
1539098873482110, -70, 0.061538, 0.098000, L
1539098873482110, 42, 0.041319, 0.098000, R
1539098873485918, -72, 0.063297, 0.099000, L
1539098873485918, 44, 0.038681, 0.099000, R
1539098873491634, -76, 0.060659, 0.100000, L
1539098873491634, 47, 0.047473, 0.100000, R
1539098873496846, -79, 0.063297, 0.101000, L
1539098873496846, 50, 0.042198, 0.101000, R
1539098873500847, -81, 0.064176, 0.102000, L
1539098873500847, 51, 0.042198, 0.102000, R
1539098873507288, -85, 0.060659, 0.103000, L
1539098873507288, 55, 0.045714, 0.103000, R
1539098873511499, -87, 0.062418, 0.104000, L
1539098873511499, 57, 0.044835, 0.104000, R
1539098873515943, -91, 0.062418, 0.105000, L
1539098873515943, 60, 0.036923, 0.105000, R
1539098873521879, -94, 0.061538, 0.106000, L
1539098873521879, 62, 0.043077, 0.106000, R
1539098873525088, -96, 0.063297, 0.107000, L
1539098873525088, 64, 0.054505, 0.107000, R
1539098873529411, -99, 0.060659, 0.108000, L
1539098873529411, 67, 0.042198, 0.108000, R
1539098873533047, -101, 0.061538, 0.109000, L
1539098873533047, 69, 0.046593, 0.109000, R
1539098873537005, -103, 0.064176, 0.110000, L
1539098873537005, 71, 0.043077, 0.110000, R
1539098873543511, -108, 0.065934, 0.111000, L
1539098873543511, 75, 0.042198, 0.111000, R
1539098873548518, -111, 0.065934, 0.112000, L
1539098873548518, 77, 0.038681, 0.112000, R
1539098873552731, -114, 0.063297, 0.113000, L
1539098873552731, 80, 0.050110, 0.113000, R
1539098873557859, -117, 0.087912, 0.114000, L
1539098873557859, 83, 0.044835, 0.114000, R
1539098873562826, -121, 0.066813, 0.115000, L
1539098873562826, 86, 0.043077, 0.115000, R
1539098873566783, -123, 0.062418, 0.116000, L
1539098873566783, 88, 0.046593, 0.116000, R
1539098873570583, -126, 0.064176, 0.117000, L
1539098873570583, 91, 0.047473, 0.117000, R
1539098873574484, -129, 0.068571, 0.118000, L
1539098873574484, 93, 0.044835, 0.118000, R
1539098873578048, -131, 0.062418, 0.119000, L
1539098873578048, 95, 0.047473, 0.119000, R
1539098873582485, -135, 0.064176, 0.120000, L
1539098873582485, 98, 0.043956, 0.120000, R
1539098873586404, -137, 0.065055, 0.121000, L
1539098873586404, 101, 0.065934, 0.121000, R
1539098873591264, -141, 0.061538, 0.122000, L
1539098873591264, 104, 0.053626, 0.122000, R
1539098873596870, -145, 0.065055, 0.123000, L
1539098873596870, 107, 0.047473, 0.123000, R
1539098873601970, -149, 0.061538, 0.124000, L
1539098873601970, 111, 0.045714, 0.124000, R
1539098873606988, -153, 0.067692, 0.125000, L
1539098873606988, 114, 0.051868, 0.125000, R
1539098873612732, -157, 0.060659, 0.126000, L
1539098873612732, 118, 0.040440, 0.126000, R
1539098873615588, -159, 0.066813, 0.127000, L
1539098873615588, 120, 0.035165, 0.127000, R
1539098873621090, -164, 0.064176, 0.128000, L
1539098873621090, 124, 0.043077, 0.128000, R
1539098873624414, -167, 0.063297, 0.129000, L
1539098873624414, 126, 0.043077, 0.129000, R
1539098873630581, -171, 0.065934, 0.130000, L
1539098873630581, 131, 0.046593, 0.130000, R
1539098873634051, -174, 0.065055, 0.131000, L
1539098873634051, 133, 0.042198, 0.131000, R
1539098873636764, -176, 0.068571, 0.132000, L
1539098873636764, 135, 0.032527, 0.132000, R
1539098873640887, -180, 0.065934, 0.133000, L
1539098873640887, 138, 0.043077, 0.133000, R
1539098873646386, -184, 0.066813, 0.134000, L
1539098873646386, 143, 0.047473, 0.134000, R
1539098873652880, -190, 0.061538, 0.135000, L
1539098873652880, 147, 0.047473, 0.135000, R
1539098873656669, -193, 0.067692, 0.136000, L
1539098873656669, 150, 0.049231, 0.136000, R
1539098873660066, -196, 0.064176, 0.137000, L
1539098873660066, 152, 0.043077, 0.137000, R
1539098873665052, -200, 0.066813, 0.138000, L
1539098873665052, 156, 0.047473, 0.138000, R
1539098873668693, -203, 0.069451, 0.139000, L
1539098873668693, 159, 0.048352, 0.139000, R
1539098873676800, -210, 0.065934, 0.140000, L
1539098873676800, 165, 0.043077, 0.140000, R
1539098873680952, -214, 0.062418, 0.141000, L
1539098873680952, 168, 0.045714, 0.141000, R
1539098873684726, -217, 0.068571, 0.142000, L
1539098873684726, 171, 0.041319, 0.142000, R
1539098873690059, -222, 0.063297, 0.143000, L
1539098873690059, 175, 0.039560, 0.143000, R
1539098873693410, -225, 0.074725, 0.144000, L
1539098873693410, 178, 0.045714, 0.144000, R
1539098873697804, -229, 0.063297, 0.145000, L
1539098873697804, 181, 0.052747, 0.145000, R
1539098873703947, -235, 0.064176, 0.146000, L
1539098873703947, 188, 0.045714, 0.146000, R
1539098873708780, -239, 0.067692, 0.147000, L
1539098873708780, 190, 0.043956, 0.147000, R
1539098873712562, -242, 0.066813, 0.148000, L
1539098873712562, 194, 0.045714, 0.148000, R
1539098873716631, -246, 0.064176, 0.149000, L
1539098873716631, 197, 0.047473, 0.149000, R
1539098873720754, -250, 0.066813, 0.150000, L
1539098873720754, 200, 0.043077, 0.150000, R
1539098873726138, -255, 0.066813, 0.151000, L
1539098873726138, 205, 0.049231, 0.151000, R
1539098873731007, -260, 0.064176, 0.152000, L
1539098873731007, 209, 0.046593, 0.152000, R
