1539098924543588, 0, 0.065934, 0.030000, R
1539098924548025, 0, 0.062418, 0.031000, L
1539098924548025, 0, 0.048352, 0.031000, R
1539098924553754, 0, 0.062418, 0.032000, L
1539098924553754, 0, 0.040440, 0.032000, R
1539098924558484, 0, 0.065055, 0.033000, L
1539098924558484, 0, 0.040440, 0.033000, R
1539098924562182, 0, 0.062418, 0.034000, L
1539098924562182, 0, 0.052747, 0.034000, R
1539098924568945, 0, 0.062418, 0.035000, L
1539098924568945, 0, 0.048352, 0.035000, R
1539098924570626, 0, 0.064176, 0.036000, L
1539098924570626, 0, 0.050110, 0.036000, R
1539098924576942, 0, 0.059780, 0.037000, L
1539098924576942, 0, 0.041319, 0.037000, R
1539098924579581, 0, 0.063297, 0.038000, L
1539098924579581, 0, 0.048352, 0.038000, R
1539098924584683, 0, 0.062418, 0.039000, L
1539098924584683, 1, 0.046593, 0.039000, R
1539098924587427, 0, 0.058901, 0.040000, L
1539098924587427, 1, 0.042198, 0.040000, R
1539098924593080, 0, 0.062418, 0.041000, L
1539098924593080, 1, 0.037802, 0.041000, R
1539098924595669, 0, 0.058901, 0.042000, L
1539098924595669, 1, 0.054505, 0.042000, R
1539098924600029, 0, 0.063297, 0.043000, L
1539098924600029, 1, 0.036923, 0.043000, R
1539098924605148, 0, 0.060659, 0.044000, L
1539098924605148, 1, 0.043956, 0.044000, R
1539098924611189, 0, 0.062418, 0.045000, L
1539098924611189, 1, 0.063297, 0.045000, R
1539098924613482, 0, 0.060659, 0.046000, L
1539098924613482, 1, 0.041319, 0.046000, R
1539098924618901, 0, 0.060659, 0.047000, L
1539098924618901, 1, 0.040440, 0.047000, R
1539098924626728, 0, 0.059780, 0.048000, L
1539098924626728, 1, 0.043956, 0.048000, R
1539098924629266, 0, 0.067692, 0.049000, L
1539098924629266, 1, 0.043956, 0.049000, R
1539098924633807, 0, 0.061538, 0.050000, L
1539098924633807, 1, 0.054505, 0.050000, R
1539098924636702, 0, 0.059780, 0.051000, L
1539098924636702, 1, 0.043956, 0.051000, R
1539098924642637, -1, 0.063297, 0.052000, L
1539098924642637, 1, 0.044835, 0.052000, R
1539098924647334, -1, 0.065934, 0.053000, L
1539098924647334, 1, 0.045714, 0.053000, R
1539098924653026, -1, 0.065055, 0.054000, L
1539098924653026, 1, 0.038681, 0.054000, R
1539098924655362, -1, 0.060659, 0.055000, L
1539098924655362, 1, 0.043956, 0.055000, R
1539098924657942, -1, 0.060659, 0.056000, L
1539098924657942, 1, 0.043956, 0.056000, R
1539098924662924, -2, 0.061538, 0.057000, L
1539098924662924, 1, 0.057143, 0.057000, R
1539098924668101, -2, 0.068571, 0.058000, L
1539098924668101, 1, 0.043956, 0.058000, R
1539098924670782, -2, 0.062418, 0.059000, L
1539098924670782, 1, 0.038681, 0.059000, R
1539098924675862, -3, 0.061538, 0.060000, L
1539098924675862, 1, 0.053626, 0.060000, R
1539098924679663, -3, 0.061538, 0.061000, L
1539098924679663, 1, 0.045714, 0.061000, R
1539098924684246, -4, 0.062418, 0.062000, L
1539098924684246, 1, 0.044835, 0.062000, R
1539098924689719, -5, 0.061538, 0.063000, L
1539098924689719, 1, 0.043956, 0.063000, R
1539098924693819, -7, 0.062418, 0.064000, L
1539098924693819, 1, 0.046593, 0.064000, R
1539098924697999, -8, 0.062418, 0.065000, L
1539098924697999, 1, 0.046593, 0.065000, R
1539098924701450, -9, 0.060659, 0.066000, L
1539098924701450, 1, 0.039560, 0.066000, R
1539098924706151, -10, 0.064176, 0.067000, L
1539098924706151, 1, 0.053626, 0.067000, R
1539098924711824, -12, 0.058901, 0.068000, L
1539098924711824, 1, 0.042198, 0.068000, R
1539098924715829, -13, 0.060659, 0.069000, L
1539098924715829, 1, 0.053626, 0.069000, R
1539098924719726, -14, 0.061538, 0.070000, L
1539098924719726, 1, 0.060659, 0.070000, R
1539098924724761, -16, 0.062418, 0.071000, L
1539098924724761, 1, 0.052747, 0.071000, R
1539098924728718, -18, 0.063297, 0.072000, L
1539098924728718, 1, 0.051868, 0.072000, R
1539098924732969, -19, 0.061538, 0.073000, L
1539098924732969, 1, 0.043956, 0.073000, R
1539098924737881, -21, 0.062418, 0.074000, L
1539098924737881, 2, 0.045714, 0.074000, R
1539098924742278, -22, 0.059780, 0.075000, L
1539098924742278, 2, 0.043956, 0.075000, R
1539098924745706, -24, 0.062418, 0.076000, L
1539098924745706, 2, 0.048352, 0.076000, R
1539098924748742, -25, 0.064176, 0.077000, L
1539098924748742, 2, 0.047473, 0.077000, R
1539098924753262, -27, 0.081758, 0.078000, L
1539098924753262, 2, 0.046593, 0.078000, R
1539098924758499, -29, 0.061538, 0.079000, L
1539098924758499, 3, 0.047473, 0.079000, R
1539098924763680, -31, 0.061538, 0.080000, L
1539098924763680, 3, 0.056264, 0.080000, R
1539098924767222, -33, 0.069451, 0.081000, L
1539098924767222, 4, 0.050989, 0.081000, R
1539098924772827, -35, 0.059780, 0.082000, L
1539098924772827, 5, 0.048352, 0.082000, R
1539098924775522, -36, 0.061538, 0.083000, L
1539098924775522, 5, 0.039560, 0.083000, R
1539098924777983, -37, 0.060659, 0.084000, L
1539098924777983, 6, 0.052747, 0.084000, R
1539098924783281, -40, 0.062418, 0.085000, L
1539098924783281, 7, 0.039560, 0.085000, R
1539098924789428, -43, 0.061538, 0.086000, L
1539098924789428, 9, 0.048352, 0.086000, R
1539098924792143, -44, 0.060659, 0.087000, L
1539098924792143, 11, 0.047473, 0.087000, R
1539098924797305, -47, 0.060659, 0.088000, L
1539098924797305, 11, 0.059780, 0.088000, R
1539098924800868, -48, 0.063297, 0.089000, L
1539098924800868, 13, 0.046593, 0.089000, R
1539098924806264, -51, 0.061538, 0.090000, L
1539098924806264, 14, 0.050989, 0.090000, R
1539098924809124, -52, 0.060659, 0.091000, L
1539098924809124, 16, 0.036923, 0.091000, R
1539098924812930, -55, 0.070330, 0.092000, L
1539098924812930, 17, 0.044835, 0.092000, R
1539098924818131, -57, 0.063297, 0.093000, L
1539098924818131, 19, 0.045714, 0.093000, R
1539098924823186, -60, 0.060659, 0.094000, L
1539098924823186, 21, 0.045714, 0.094000, R
1539098924837159, -68, 0.061538, 0.095000, L
1539098924837159, 27, 0.046593, 0.095000, R
1539098924843622, -71, 0.062418, 0.096000, L
1539098924843622, 30, 0.044835, 0.096000, R
1539098924849384, -75, 0.068571, 0.097000, L
1539098924849384, 33, 0.054505, 0.097000, R
1539098924852069, -76, 0.065934, 0.098000, L
1539098924852069, 35, 0.045714, 0.098000, R
1539098924858060, -80, 0.062418, 0.099000, L
1539098924858060, 37, 0.047473, 0.099000, R
1539098924863048, -82, 0.063297, 0.100000, L
1539098924863048, 39, 0.043956, 0.100000, R
1539098924869588, -86, 0.062418, 0.101000, L
1539098924869588, 43, 0.030769, 0.101000, R
1539098924872846, -88, 0.065055, 0.102000, L
1539098924872846, 44, 0.039560, 0.102000, R
1539098924876564, -91, 0.061538, 0.103000, L
1539098924876564, 46, 0.043956, 0.103000, R
1539098924882827, -95, 0.065055, 0.104000, L
1539098924882827, 49, 0.044835, 0.104000, R
1539098924884964, -96, 0.066813, 0.105000, L
1539098924884964, 51, 0.042198, 0.105000, R
1539098924889184, -98, 0.073846, 0.106000, L
1539098924889184, 53, 0.061538, 0.106000, R
1539098924895191, -102, 0.065055, 0.107000, L
1539098924895191, 56, 0.047473, 0.107000, R
1539098924897847, -104, 0.065934, 0.108000, L
1539098924897847, 57, 0.043077, 0.108000, R
1539098924902900, -107, 0.064176, 0.109000, L
1539098924902900, 60, 0.042198, 0.109000, R
1539098924906109, -109, 0.061538, 0.110000, L
1539098924906109, 62, 0.043077, 0.110000, R
1539098924910925, -112, 0.065055, 0.111000, L
1539098924910925, 65, 0.045714, 0.111000, R
1539098924914103, -115, 0.075604, 0.112000, L
1539098924914103, 67, 0.049231, 0.112000, R
1539098924918509, -117, 0.063297, 0.113000, L
1539098924918509, 69, 0.062418, 0.113000, R
1539098924923298, -121, 0.065934, 0.114000, L
1539098924923298, 73, 0.049231, 0.114000, R
1539098924926645, -123, 0.061538, 0.115000, L
1539098924926645, 74, 0.045714, 0.115000, R
1539098924930486, -126, 0.062418, 0.116000, L
1539098924930486, 76, 0.043077, 0.116000, R
1539098924938959, -132, 0.060659, 0.117000, L
1539098924938959, 82, 0.045714, 0.117000, R
1539098924940968, -133, 0.061538, 0.118000, L
1539098924940968, 83, 0.045714, 0.118000, R
1539098924946642, -137, 0.073846, 0.119000, L
1539098924946642, 86, 0.045714, 0.119000, R
1539098924949802, -139, 0.064176, 0.120000, L
1539098924949802, 88, 0.044835, 0.120000, R
1539098924954250, -143, 0.064176, 0.121000, L
1539098924954250, 92, 0.043077, 0.121000, R
1539098924959644, -147, 0.072967, 0.122000, L
1539098924959644, 95, 0.043077, 0.122000, R
1539098924966580, -152, 0.068571, 0.123000, L
1539098924966580, 99, 0.043077, 0.123000, R
1539098924968885, -153, 0.071209, 0.124000, L
1539098924968885, 101, 0.043077, 0.124000, R
1539098924973445, -157, 0.065934, 0.125000, L
1539098924973445, 104, 0.043956, 0.125000, R
1539098924978100, -160, 0.065934, 0.126000, L
1539098924978100, 107, 0.047473, 0.126000, R
1539098924981087, -163, 0.061538, 0.127000, L
1539098924981087, 109, 0.044835, 0.127000, R
1539098924984601, -165, 0.063297, 0.128000, L
1539098924984601, 111, 0.046593, 0.128000, R
1539098924989948, -170, 0.065934, 0.129000, L
1539098924989948, 115, 0.048352, 0.129000, R
1539098924994045, -173, 0.061538, 0.130000, L
1539098924994045, 118, 0.043956, 0.130000, R
1539098924998830, -177, 0.067692, 0.131000, L
1539098924998830, 121, 0.052747, 0.131000, R
1539098925002190, -179, 0.062418, 0.132000, L
1539098925002190, 124, 0.043956, 0.132000, R
1539098925005785, -182, 0.063297, 0.133000, L
1539098925005785, 126, 0.045714, 0.133000, R
1539098925011284, -187, 0.065055, 0.134000, L
1539098925011284, 131, 0.060659, 0.134000, R
1539098925014050, -189, 0.062418, 0.135000, L
1539098925014050, 132, 0.033407, 0.135000, R
1539098925018926, -193, 0.066813, 0.136000, L
1539098925018926, 138, 0.047473, 0.136000, R
1539098925023551, -197, 0.061538, 0.137000, L
1539098925023551, 140, 0.043956, 0.137000, R
1539098925028925, -202, 0.067692, 0.138000, L
1539098925028925, 144, 0.056264, 0.138000, R
1539098925033529, -206, 0.061538, 0.139000, L
1539098925033529, 147, 0.064176, 0.139000, R
1539098925040909, -212, 0.064176, 0.140000, L
1539098925040909, 153, 0.049231, 0.140000, R
1539098925045127, -216, 0.071209, 0.141000, L
1539098925045127, 156, 0.042198, 0.141000, R
1539098925049998, -220, 0.070330, 0.142000, L
1539098925049998, 160, 0.049231, 0.142000, R
1539098925054548, -224, 0.069451, 0.143000, L
1539098925054548, 164, 0.039560, 0.143000, R
1539098925060125, -229, 0.061538, 0.144000, L
1539098925060125, 169, 0.049231, 0.144000, R
1539098925064926, -233, 0.072967, 0.145000, L
1539098925064926, 172, 0.052747, 0.145000, R
1539098925070253, -238, 0.065934, 0.146000, L
1539098925070253, 176, 0.058022, 0.146000, R
1539098925074899, -243, 0.065055, 0.147000, L
1539098925074899, 180, 0.063297, 0.147000, R
1539098925077986, -245, 0.064176, 0.148000, L
1539098925077986, 183, 0.049231, 0.148000, R
1539098925083364, -250, 0.068571, 0.149000, L
1539098925083364, 187, 0.069451, 0.149000, R
1539098925087881, -255, 0.065055, 0.150000, L
1539098925087881, 191, 0.043077, 0.150000, R
1539098925090601, -257, 0.074725, 0.151000, L
1539098925090601, 193, 0.046593, 0.151000, R
1539098925096870, -263, 0.068571, 0.152000, L
1539098925096870, 199, 0.037802, 0.152000, R
1539098925099663, -266, 0.072967, 0.153000, L
1539098925099663, 201, 0.053626, 0.153000, R
1539098925102667, -269, 0.065055, 0.154000, L
1539098925102667, 204, 0.043956, 0.154000, R
1539098925108521, -274, 0.065055, 0.155000, L
1539098925108521, 209, 0.056264, 0.155000, R
1539098925112787, -279, 0.064176, 0.156000, L
1539098925112787, 212, 0.040440, 0.156000, R
1539098925116847, -283, 0.065055, 0.157000, L
1539098925116847, 217, 0.049231, 0.157000, R
1539098925120790, -287, 0.065055, 0.158000, L
1539098925120790, 219, 0.045714, 0.158000, R
1539098925125572, -291, 0.064176, 0.159000, L
1539098925125572, 224, 0.062418, 0.159000, R
1539098925130380, -296, 0.071209, 0.160000, L
1539098925130380, 228, 0.043077, 0.160000, R
1539098925133428, -299, 0.066813, 0.161000, L
1539098925133428, 231, 0.048352, 0.161000, R
1539098925137269, -303, 0.069451, 0.162000, L
1539098925137269, 235, 0.048352, 0.162000, R
1539098925143283, -309, 0.063297, 0.163000, L
1539098925143283, 240, 0.040440, 0.163000, R
1539098925147378, -314, 0.069451, 0.164000, L
1539098925147378, 244, 0.047473, 0.164000, R
1539098925151588, -318, 0.064176, 0.165000, L
1539098925151588, 248, 0.042198, 0.165000, R
1539098925155642, -322, 0.067692, 0.166000, L
1539098925155642, 253, 0.045714, 0.166000, R
1539098925162621, -330, 0.071209, 0.167000, L
1539098925162621, 258, 0.043077, 0.167000, R
1539098925164488, -332, 0.064176, 0.168000, L
1539098925164488, 260, 0.046593, 0.168000, R
1539098925169072, -337, 0.071209, 0.169000, L
1539098925169072, 265, 0.053626, 0.169000, R
1539098925173508, -342, 0.065934, 0.170000, L
1539098925173508, 269, 0.043077, 0.170000, R
1539098925176884, -345, 0.076484, 0.171000, L
1539098925176884, 272, 0.050989, 0.171000, R
1539098925181505, -350, 0.064176, 0.172000, L
1539098925181505, 278, 0.044835, 0.172000, R
1539098925187331, -357, 0.063297, 0.173000, L
1539098925187331, 282, 0.054505, 0.173000, R
1539098925192913, -363, 0.071209, 0.174000, L
1539098925192913, 288, 0.045714, 0.174000, R
1539098925195140, -365, 0.064176, 0.175000, L
1539098925195140, 290, 0.050989, 0.175000, R
1539098925197745, -368, 0.072967, 0.176000, L
1539098925197745, 293, 0.054505, 0.176000, R
1539098925204812, -376, 0.071209, 0.177000, L
1539098925204812, 300, 0.047473, 0.177000, R
1539098925207543, -380, 0.068571, 0.178000, L
1539098925207543, 303, 0.039560, 0.178000, R
1539098925212600, -386, 0.069451, 0.179000, L
1539098925212600, 309, 0.045714, 0.179000, R
1539098925215566, -389, 0.070330, 0.180000, L
1539098925215566, 311, 0.061538, 0.180000, R
1539098925221606, -396, 0.066813, 0.181000, L
1539098925221606, 317, 0.046593, 0.181000, R
1539098925224684, -399, 0.068571, 0.182000, L
1539098925224684, 321, 0.063297, 0.182000, R
1539098925230459, -406, 0.065055, 0.183000, L
1539098925230459, 327, 0.045714, 0.183000, R
1539098925232882, -409, 0.072088, 0.184000, L
1539098925232882, 329, 0.053626, 0.184000, R
1539098925239624, -417, 0.072088, 0.185000, L
1539098925239624, 337, 0.043956, 0.185000, R
1539098925244526, -423, 0.066813, 0.186000, L
1539098925244526, 342, 0.044835, 0.186000, R
1539098925248053, -427, 0.068571, 0.187000, L
1539098925248053, 346, 0.051868, 0.187000, R
1539098925251884, -432, 0.068571, 0.188000, L
1539098925251884, 350, 0.046593, 0.188000, R
1539098925256887, -438, 0.066813, 0.189000, L
1539098925256887, 355, 0.066813, 0.189000, R
1539098925259582, -441, 0.080000, 0.190000, L
1539098925259582, 358, 0.049231, 0.190000, R
1539098925264986, -448, 0.072088, 0.191000, L
1539098925264986, 364, 0.047473, 0.191000, R
1539098925268952, -453, 0.064176, 0.192000, L
1539098925268952, 369, 0.048352, 0.192000, R
1539098925273691, -459, 0.071209, 0.193000, L
1539098925273691, 374, 0.043956, 0.193000, R
1539098925279478, -466, 0.070330, 0.194000, L
1539098925279478, 381, 0.066813, 0.194000, R
1539098925283025, -470, 0.071209, 0.195000, L
1539098925283025, 385, 0.043956, 0.195000, R
1539098925289718, -479, 0.068571, 0.196000, L
1539098925289718, 392, 0.043077, 0.196000, R
1539098925292904, -483, 0.068571, 0.197000, L
1539098925292904, 398, 0.044835, 0.197000, R
1539098925296768, -488, 0.074725, 0.198000, L
1539098925296768, 401, 0.044835, 0.198000, R
1539098925302863, -496, 0.076484, 0.199000, L
1539098925302863, 408, 0.050989, 0.199000, R
1539098925306214, -500, 0.065055, 0.200000, L
1539098925306214, 412, 0.050110, 0.200000, R
1539098925310570, -506, 0.079121, 0.201000, L
1539098925310570, 417, 0.054505, 0.201000, R
1539098925318419, -516, 0.065055, 0.202000, L
1539098925318419, 426, 0.055385, 0.202000, R
1539098925321108, -520, 0.070330, 0.203000, L
1539098925321108, 429, 0.040440, 0.203000, R
1539098925324570, -524, 0.064176, 0.204000, L
1539098925324570, 434, 0.050989, 0.204000, R
1539098925329507, -531, 0.069451, 0.205000, L
1539098925329507, 440, 0.047473, 0.205000, R
1539098925332021, -534, 0.070330, 0.206000, L
1539098925332021, 447, 0.072088, 0.206000, R
1539098925337890, -542, 0.072967, 0.207000, L
1539098925337890, 450, 0.049231, 0.207000, R
1539098925340584, -546, 0.070330, 0.208000, L
1539098925340584, 453, 0.040440, 0.208000, R
1539098925344511, -551, 0.072967, 0.209000, L
1539098925344511, 458, 0.056264, 0.209000, R
1539098925350192, -559, 0.069451, 0.210000, L
1539098925350192, 465, 0.049231, 0.210000, R
1539098925354167, -565, 0.065055, 0.211000, L
1539098925354167, 470, 0.046593, 0.211000, R
1539098925357883, -570, 0.076484, 0.212000, L
1539098925357883, 475, 0.049231, 0.212000, R
1539098925362860, -577, 0.082637, 0.213000, L
1539098925362860, 481, 0.050110, 0.213000, R
1539098925366005, -581, 0.066813, 0.214000, L
1539098925366005, 485, 0.047473, 0.214000, R
1539098925369624, -586, 0.076484, 0.215000, L
1539098925369624, 490, 0.074725, 0.215000, R
1539098925374630, -593, 0.075604, 0.216000, L
1539098925374630, 496, 0.047473, 0.216000, R
1539098925378046, -598, 0.065055, 0.217000, L
1539098925378046, 502, 0.049231, 0.217000, R
1539098925384731, -607, 0.070330, 0.218000, L
1539098925384731, 509, 0.044835, 0.218000, R
1539098925388104, -612, 0.065934, 0.219000, L
1539098925388104, 514, 0.050110, 0.219000, R
1539098925391331, -617, 0.078242, 0.220000, L
1539098925391331, 518, 0.047473, 0.220000, R
1539098925395447, -623, 0.070330, 0.221000, L
1539098925395447, 523, 0.049231, 0.221000, R
1539098925401492, -632, 0.078242, 0.222000, L
1539098925401492, 531, 0.049231, 0.222000, R
1539098925406167, -638, 0.068571, 0.223000, L
1539098925406167, 537, 0.050989, 0.223000, R
1539098925412209, -650, 0.076484, 0.224000, L
1539098925412209, 548, 0.044835, 0.224000, R
1539098925416730, -654, 0.066813, 0.225000, L
1539098925416730, 551, 0.049231, 0.225000, R
1539098925421009, -660, 0.065934, 0.226000, L
1539098925421009, 557, 0.047473, 0.226000, R
1539098925424124, -665, 0.077363, 0.227000, L
1539098925424124, 562, 0.041319, 0.227000, R
1539098925428824, -672, 0.073846, 0.228000, L
1539098925428824, 568, 0.048352, 0.228000, R
1539098925432143, -677, 0.065934, 0.229000, L
1539098925432143, 576, 0.047473, 0.229000, R
1539098925439948, -689, 0.075604, 0.230000, L
1539098925439948, 584, 0.036923, 0.230000, R
1539098925444841, -696, 0.079121, 0.231000, L
1539098925444841, 592, 0.058901, 0.231000, R
1539098925448068, -701, 0.079121, 0.232000, L
1539098925448068, 599, 0.047473, 0.232000, R
1539098925456546, -715, 0.073846, 0.233000, L
1539098925456546, 606, 0.038681, 0.233000, R
1539098925459844, -720, 0.071209, 0.234000, L
1539098925459844, 611, 0.075604, 0.234000, R
1539098925462839, -724, 0.084396, 0.235000, L
1539098925462839, 619, 0.038681, 0.235000, R
1539098925467089, -731, 0.077363, 0.236000, L
1539098925467089, 621, 0.047473, 0.236000, R
1539098925472671, -740, 0.067692, 0.237000, L
1539098925472671, 629, 0.043077, 0.237000, R
1539098925475526, -744, 0.077363, 0.238000, L
1539098925475526, 633, 0.062418, 0.238000, R
1539098925479489, -751, 0.071209, 0.239000, L
1539098925479489, 639, 0.053626, 0.239000, R
1539098925486008, -761, 0.077363, 0.240000, L
1539098925486008, 649, 0.056264, 0.240000, R
1539098925490598, -768, 0.076484, 0.241000, L
1539098925490598, 655, 0.059780, 0.241000, R
1539098925494682, -775, 0.075604, 0.242000, L
1539098925494682, 661, 0.060659, 0.242000, R
1539098925499481, -783, 0.072088, 0.243000, L
1539098925499481, 668, 0.049231, 0.243000, R
1539098925503404, -789, 0.064176, 0.244000, L
1539098925503404, 674, 0.054505, 0.244000, R
1539098925507245, -795, 0.077363, 0.245000, L
1539098925507245, 680, 0.059780, 0.245000, R
1539098925512671, -804, 0.067692, 0.246000, L
1539098925512671, 688, 0.045714, 0.246000, R
1539098925515504, -809, 0.082637, 0.247000, L
1539098925515504, 692, 0.050989, 0.247000, R
1539098925520005, -816, 0.094945, 0.248000, L
1539098925520005, 701, 0.045714, 0.248000, R
1539098925523302, -822, 0.068571, 0.249000, L
1539098925523302, 704, 0.050110, 0.249000, R
1539098925528693, -831, 0.070330, 0.250000, L
1539098925528693, 712, 0.054505, 0.250000, R
1539098925532718, -837, 0.065934, 0.251000, L
1539098925532718, 718, 0.046593, 0.251000, R
1539098925537086, -845, 0.072967, 0.252000, L
1539098925537086, 725, 0.069451, 0.252000, R
1539098925542432, -854, 0.065055, 0.253000, L
1539098925542432, 733, 0.036044, 0.253000, R
1539098925545488, -859, 0.076484, 0.254000, L
1539098925545488, 738, 0.057143, 0.254000, R
1539098925548844, -864, 0.079121, 0.255000, L
1539098925548844, 743, 0.048352, 0.255000, R
1539098925552931, -872, 0.084396, 0.256000, L
1539098925552931, 750, 0.044835, 0.256000, R
1539098925560763, -885, 0.065055, 0.257000, L
1539098925560763, 761, 0.064176, 0.257000, R
1539098925562482, -888, 0.078242, 0.258000, L
1539098925562482, 764, 0.071209, 0.258000, R
1539098925568240, -898, 0.075604, 0.259000, L
1539098925568240, 773, 0.039560, 0.259000, R
1539098925571613, -904, 0.074725, 0.260000, L
1539098925571613, 778, 0.059780, 0.260000, R
1539098925577050, -913, 0.082637, 0.261000, L
1539098925577050, 787, 0.055385, 0.261000, R
1539098925579805, -918, 0.069451, 0.262000, L
1539098925579805, 791, 0.048352, 0.262000, R
1539098925585463, -928, 0.074725, 0.263000, L
1539098925585463, 800, 0.043077, 0.263000, R
1539098925588686, -934, 0.067692, 0.264000, L
1539098925588686, 805, 0.048352, 0.264000, R
1539098925594151, -943, 0.076484, 0.265000, L
1539098925594151, 814, 0.047473, 0.265000, R
1539098925598445, -951, 0.072967, 0.266000, L
1539098925598445, 821, 0.057143, 0.266000, R
1539098925603193, -960, 0.074725, 0.267000, L
1539098925603193, 829, 0.050110, 0.267000, R
1539098925606203, -965, 0.068571, 0.268000, L
1539098925606203, 834, 0.055385, 0.268000, R
1539098925612105, -976, 0.075604, 0.269000, L
1539098925612105, 843, 0.048352, 0.269000, R
1539098925616721, -984, 0.082637, 0.270000, L
1539098925616721, 851, 0.063297, 0.270000, R
1539098925619627, -989, 0.073846, 0.271000, L
1539098925619627, 855, 0.067692, 0.271000, R
1539098925624651, -999, 0.065055, 0.272000, L
1539098925624651, 864, 0.052747, 0.272000, R
1539098925628552, -1006, 0.072088, 0.273000, L
1539098925628552, 870, 0.055385, 0.273000, R
1539098925633108, -1014, 0.072088, 0.274000, L
1539098925633108, 878, 0.057143, 0.274000, R
1539098925641099, -1029, 0.065055, 0.275000, L
1539098925641099, 891, 0.057143, 0.275000, R
1539098925644110, -1034, 0.082637, 0.276000, L
1539098925644110, 900, 0.065934, 0.276000, R
1539098925648724, -1043, 0.073846, 0.277000, L
1539098925648724, 904, 0.058901, 0.277000, R
1539098925652045, -1049, 0.080879, 0.278000, L
1539098925652045, 922, 0.050110, 0.278000, R
1539098925665410, -1075, 0.073846, 0.279000, L
1539098925665410, 932, 0.052747, 0.279000, R
1539098925670279, -1084, 0.076484, 0.280000, L
1539098925670279, 941, 0.051868, 0.280000, R
1539098925676548, -1096, 0.073846, 0.281000, L
1539098925676548, 951, 0.043077, 0.281000, R
1539098925683004, -1108, 0.067692, 0.282000, L
1539098925683004, 963, 0.050110, 0.282000, R
1539098925686301, -1114, 0.085275, 0.283000, L
1539098925686301, 968, 0.058901, 0.283000, R
1539098925691686, -1125, 0.066813, 0.284000, L
1539098925691686, 978, 0.047473, 0.284000, R
1539098925695307, -1132, 0.080000, 0.285000, L
1539098925695307, 984, 0.062418, 0.285000, R
1539098925700787, -1143, 0.068571, 0.286000, L
1539098925700787, 994, 0.059780, 0.286000, R
1539098925703765, -1148, 0.073846, 0.287000, L
1539098925703765, 999, 0.043077, 0.287000, R
1539098925709448, -1160, 0.079121, 0.288000, L
1539098925709448, 1009, 0.057143, 0.288000, R
1539098925712606, -1166, 0.078242, 0.289000, L
1539098925712606, 1015, 0.050989, 0.289000, R
1539098925719090, -1178, 0.079121, 0.290000, L
1539098925719090, 1026, 0.062418, 0.290000, R
