1539099438877891, 0, 0.019341, 1.000000
1539099438877891, 0, 0.012308, 1.000000
1539099438884680, -3, 1.781099, 1.000000
1539099438884680, 3, 1.735385, 1.000000
1539099438891776, -12, 1.607033, 1.000000
1539099438891776, 13, 1.514725, 1.000000
1539099438896170, -22, 1.256264, 1.000000
1539099438896170, 24, 1.145495, 1.000000
1539099438900511, -32, 1.083077, 1.000000
1539099438900511, 34, 1.040000, 1.000000
1539099438904503, -43, 1.032967, 1.000000
1539099438904503, 44, 1.015385, 1.000000
1539099438909181, -59, 0.911648, 1.000000
1539099438909181, 59, 0.825495, 1.000000
1539099438912849, -72, 0.791209, 1.000000
1539099438912849, 72, 0.704176, 1.000000
1539099438918218, -93, 0.801758, 1.000000
1539099438918218, 93, 0.650549, 1.000000
1539099438921072, -105, 0.674286, 1.000000
1539099438921072, 104, 0.551209, 1.000000
1539099438924870, -122, 0.603077, 1.000000
1539099438924870, 120, 0.496703, 1.000000
1539099438928694, -139, 0.558242, 1.000000
1539099438928694, 137, 0.437802, 1.000000
1539099438931071, -151, 0.556484, 1.000000
1539099438931071, 148, 0.424615, 1.000000
1539099438937904, -185, 0.454505, 1.000000
1539099438937904, 181, 0.360440, 1.000000
1539099438940558, -198, 0.462418, 1.000000
1539099438940558, 194, 0.333187, 1.000000
1539099438944192, -218, 0.426374, 1.000000
1539099438944192, 212, 0.312088, 1.000000
1539099438948623, -241, 0.370989, 1.000000
1539099438948623, 234, 0.278681, 1.000000
1539099438952952, -265, 0.345495, 1.000000
1539099438952952, 256, 0.265495, 1.000000
1539099438956872, -288, 0.339341, 1.000000
1539099438956872, 276, 0.250549, 1.000000
1539099438961596, -315, 0.326154, 1.000000
1539099438961596, 301, 0.239121, 1.000000
1539099438964639, -333, 0.311209, 1.000000
1539099438964639, 318, 0.217143, 1.000000
1539099438969776, -363, 0.289231, 1.000000
1539099438969776, 345, 0.195165, 1.000000
1539099438972536, -380, 0.259341, 1.000000
1539099438972536, 360, 0.181978, 1.000000
1539099438976169, -403, 0.251429, 1.000000
1539099438976169, 381, 0.175824, 1.000000
1539099438981699, -436, 0.232967, 1.000000
1539099438981699, 412, 0.157363, 1.000000
1539099438986055, -463, 0.246154, 1.000000
1539099438986055, 436, 0.145934, 1.000000
1539099438989515, -485, 0.218901, 1.000000
1539099438989515, 455, 0.142418, 1.000000
1539099438994551, -517, 0.196923, 1.000000
1539099438994551, 484, 0.129231, 1.000000
1539099438997694, -537, 0.209231, 1.000000
1539099438997694, 502, 0.126593, 1.000000
1539099439002303, -566, 0.181978, 1.000000
1539099439002303, 528, 0.126593, 1.000000
1539099439005376, -586, 0.191648, 1.000000
1539099439005376, 546, 0.120440, 1.000000
1539099439009337, -612, 0.168791, 1.000000
1539099439009337, 569, 0.116044, 1.000000
1539099439015255, -651, 0.184615, 1.000000
1539099439015255, 603, 0.105495, 1.000000
1539099439017544, -666, 0.148571, 1.000000
1539099439017544, 617, 0.105495, 1.000000
1539099439020860, -688, 0.172308, 1.000000
1539099439020860, 636, 0.104615, 1.000000
1539099439024722, -714, 0.138901, 1.000000
1539099439024722, 658, 0.098462, 1.000000
1539099439032582, -766, 0.149451, 1.000000
1539099439032582, 704, 0.099341, 1.000000
1539099439035452, -785, 0.146813, 1.000000
1539099439035452, 721, 0.094066, 1.000000
1539099439038724, -807, 0.135385, 1.000000
1539099439038724, 740, 0.084396, 1.000000
1539099439041277, -824, 0.153846, 1.000000
1539099439041277, 755, 0.084396, 1.000000
1539099439044691, -847, 0.144176, 1.000000
1539099439044691, 775, 0.094945, 1.000000
1539099439050254, -885, 0.143297, 1.000000
1539099439050254, 808, 0.092308, 1.000000
1539099439053854, -909, 0.133626, 1.000000
1539099439053854, 829, 0.096703, 1.000000
1539099439056808, -929, 0.130989, 1.000000
1539099439056808, 846, 0.096703, 1.000000
1539099439061690, -962, 0.110769, 1.000000
1539099439061690, 875, 0.089670, 1.000000
1539099439067060, -999, 0.123077, 1.000000
1539099439067060, 907, 0.083516, 1.000000
1539099439069932, -1019, 0.134505, 1.000000
1539099439069932, 924, 0.086154, 1.000000
1539099439073235, -1041, 0.114286, 1.000000
1539099439073235, 943, 0.090549, 1.000000
1539099439077414, -1070, 0.146813, 1.000000
1539099439077414, 968, 0.086154, 1.000000
1539099439083893, -1114, 0.130989, 1.000000
1539099439083893, 1026, 0.074725, 1.000000
1539099439090259, -1158, 0.129231, 1.000000
1539099439090259, 1044, 0.072088, 1.000000
1539099439092889, -1176, 0.121319, 1.000000
1539099439092889, 1060, 0.067692, 1.000000
1539099439098397, -1214, 0.136264, 1.000000
1539099439098397, 1093, 0.070330, 1.000000
1539099439102571, -1243, 0.097582, 1.000000
1539099439102571, 1118, 0.082637, 1.000000
1539099439105895, -1266, 0.103736, 1.000000
1539099439105895, 1137, 0.074725, 1.000000
1539099439110217, -1296, 0.098462, 1.000000
1539099439110217, 1163, 0.071209, 1.000000
1539099439113615, -1319, 0.120440, 1.000000
1539099439113615, 1184, 0.075604, 1.000000
1539099439116734, -1341, 0.107253, 1.000000
1539099439116734, 1202, 0.066813, 1.000000
1539099439120698, -1369, 0.096703, 1.000000
1539099439120698, 1243, 0.067692, 1.000000
1539099439127149, -1413, 0.113407, 1.000000
1539099439127149, 1264, 0.072967, 1.000000
1539099439129734, -1431, 0.101099, 1.000000
1539099439129734, 1280, 0.076484, 1.000000
1539099439134268, -1462, 0.121319, 1.000000
1539099439134268, 1307, 0.072967, 1.000000
1539099439140833, -1508, 0.106374, 1.000000
1539099439140833, 1346, 0.072967, 1.000000
1539099439144372, -1533, 0.104615, 1.000000
1539099439144372, 1367, 0.073846, 1.000000
1539099439148588, -1562, 0.108132, 1.000000
1539099439148588, 1392, 0.080000, 1.000000
1539099439151572, -1583, 0.099341, 1.000000
1539099439151572, 1413, 0.070330, 1.000000
1539099439156598, -1618, 0.087912, 1.000000
1539099439156598, 1449, 0.076484, 1.000000
1539099439160564, -1645, 0.130989, 1.000000
1539099439160564, 1464, 0.073846, 1.000000
1539099439163692, -1667, 0.094066, 1.000000
1539099439163692, 1482, 0.074725, 1.000000
1539099439169610, -1708, 0.117802, 1.000000
1539099439169610, 1524, 0.067692, 1.000000
1539099439172473, -1729, 0.084396, 1.000000
1539099439172473, 1535, 0.078242, 1.000000
1539099439176777, -1758, 0.121319, 1.000000
1539099439176777, 1560, 0.072088, 1.000000
1539099439182720, -1800, 0.110769, 1.000000
1539099439182720, 1596, 0.075604, 1.000000
1539099439185169, -1817, 0.091429, 1.000000
1539099439185169, 1617, 0.072088, 1.000000
1539099439188498, -1840, 0.111648, 1.000000
