1539099672573509, 0, 0.019341, 1.000000
1539099672573509, 0, 0.014945, 1.000000
1539099672580177, -2, 2.059780, 1.000000
1539099672580177, 3, 1.705495, 1.000000
1539099672586494, -7, 1.746813, 1.000000
1539099672586494, 11, 1.270330, 1.000000
1539099672591312, -14, 1.476044, 1.000000
1539099672591312, 22, 1.154286, 1.000000
1539099672596497, -25, 1.310769, 1.000000
1539099672596497, 36, 0.909011, 1.000000
1539099672601023, -36, 1.122637, 1.000000
1539099672601023, 51, 0.766593, 1.000000
1539099672605276, -49, 1.140220, 1.000000
1539099672605276, 67, 0.661099, 1.000000
1539099672609515, -62, 0.929231, 1.000000
1539099672609515, 83, 0.577582, 1.000000
1539099672612754, -74, 0.848352, 1.000000
1539099672612754, 97, 0.530989, 1.000000
1539099672616917, -89, 0.785934, 1.000000
1539099672616917, 115, 0.455385, 1.000000
1539099672620873, -105, 0.757802, 1.000000
1539099672620873, 133, 0.410549, 1.000000
1539099672624657, -121, 0.677802, 1.000000
1539099672624657, 151, 0.373626, 1.000000
1539099672629436, -142, 0.589011, 1.000000
1539099672629436, 174, 0.322637, 1.000000
1539099672632177, -171, 0.534505, 1.000000
1539099672632177, 205, 0.274286, 1.000000
1539099672641741, -201, 0.509011, 1.000000
1539099672641741, 237, 0.235604, 1.000000
1539099672644910, -217, 0.486154, 1.000000
1539099672644910, 253, 0.221538, 1.000000
1539099672647211, -233, 0.438681, 1.000000
1539099672647211, 272, 0.212747, 1.000000
1539099672652668, -257, 0.472088, 1.000000
1539099672652668, 295, 0.197802, 1.000000
1539099672655350, -272, 0.409670, 1.000000
1539099672655350, 310, 0.186374, 1.000000
1539099672662234, -310, 0.346374, 1.000000
1539099672662234, 348, 0.163516, 1.000000
1539099672664792, -325, 0.338462, 1.000000
1539099672664792, 362, 0.165275, 1.000000
1539099672670599, -358, 0.305055, 1.000000
1539099672670599, 395, 0.148571, 1.000000
1539099672673070, -373, 0.298022, 1.000000
1539099672673070, 409, 0.147692, 1.000000
1539099672676110, -391, 0.325275, 1.000000
1539099672676110, 438, 0.126593, 1.000000
1539099672681118, -420, 0.295385, 1.000000
1539099672681118, 455, 0.126593, 1.000000
1539099672684710, -442, 0.289231, 1.000000
1539099672684710, 475, 0.126593, 1.000000
1539099672690391, -476, 0.246154, 1.000000
1539099672690391, 508, 0.114286, 1.000000
1539099672694574, -502, 0.233846, 1.000000
1539099672694574, 532, 0.107253, 1.000000
1539099672699393, -532, 0.211868, 1.000000
1539099672699393, 560, 0.097582, 1.000000
1539099672703463, -558, 0.218901, 1.000000
1539099672703463, 584, 0.100220, 1.000000
1539099672707912, -586, 0.222418, 1.000000
1539099672707912, 619, 0.101099, 1.000000
1539099672714311, -628, 0.188132, 1.000000
1539099672714311, 648, 0.099341, 1.000000
1539099672717011, -645, 0.182857, 1.000000
1539099672717011, 680, 0.091429, 1.000000
1539099672722778, -683, 0.193407, 1.000000
1539099672722778, 697, 0.095824, 1.000000
1539099672724762, -696, 0.176703, 1.000000
1539099672724762, 709, 0.087033, 1.000000
1539099672728830, -723, 0.172308, 1.000000
1539099672728830, 733, 0.082637, 1.000000
1539099672733084, -751, 0.171429, 1.000000
1539099672733084, 758, 0.080879, 1.000000
1539099672735811, -769, 0.173187, 1.000000
1539099672735811, 774, 0.079121, 1.000000
1539099672740643, -801, 0.200440, 1.000000
1539099672740643, 803, 0.079121, 1.000000
1539099672744715, -827, 0.181099, 1.000000
1539099672744715, 827, 0.084396, 1.000000
1539099672748836, -855, 0.145934, 1.000000
1539099672748836, 851, 0.080879, 1.000000
1539099672754014, -890, 0.160000, 1.000000
1539099672754014, 882, 0.082637, 1.000000
1539099672756631, -907, 0.145934, 1.000000
1539099672756631, 898, 0.077363, 1.000000
1539099672761390, -939, 0.155604, 1.000000
1539099672761390, 926, 0.068571, 1.000000
1539099672764615, -961, 0.146813, 1.000000
1539099672764615, 945, 0.073846, 1.000000
1539099672768699, -989, 0.137143, 1.000000
1539099672768699, 970, 0.080879, 1.000000
1539099672772581, -1015, 0.122198, 1.000000
1539099672772581, 993, 0.070330, 1.000000
1539099672778272, -1054, 0.119560, 1.000000
1539099672778272, 1027, 0.080879, 1.000000
1539099672782515, -1082, 0.141538, 1.000000
1539099672782515, 1051, 0.078242, 1.000000
1539099672790090, -1134, 0.123956, 1.000000
1539099672790090, 1097, 0.080000, 1.000000
1539099672792771, -1153, 0.128352, 1.000000
1539099672792771, 1113, 0.076484, 1.000000
1539099672796816, -1181, 0.123956, 1.000000
1539099672796816, 1137, 0.070330, 1.000000
1539099672800378, -1205, 0.103736, 1.000000
1539099672800378, 1158, 0.071209, 1.000000
1539099672804839, -1236, 0.129231, 1.000000
1539099672804839, 1194, 0.079121, 1.000000
1539099672807933, -1257, 0.129231, 1.000000
1539099672807933, 1203, 0.078242, 1.000000
1539099672813230, -1294, 0.106374, 1.000000
1539099672813230, 1235, 0.072088, 1.000000
1539099672816589, -1317, 0.116923, 1.000000
1539099672816589, 1255, 0.072088, 1.000000
1539099672822276, -1356, 0.132747, 1.000000
1539099672822276, 1289, 0.078242, 1.000000
1539099672826098, -1382, 0.097582, 1.000000
1539099672826098, 1312, 0.068571, 1.000000
1539099672828870, -1401, 0.125714, 1.000000
1539099672828870, 1328, 0.064176, 1.000000
1539099672832872, -1429, 0.114286, 1.000000
1539099672832872, 1352, 0.074725, 1.000000
1539099672838114, -1465, 0.121319, 1.000000
1539099672838114, 1383, 0.072967, 1.000000
1539099672841875, -1492, 0.108132, 1.000000
1539099672841875, 1406, 0.065055, 1.000000
1539099672846749, -1525, 0.101099, 1.000000
1539099672846749, 1435, 0.076484, 1.000000
1539099672849651, -1545, 0.120440, 1.000000
1539099672849651, 1452, 0.072088, 1.000000
1539099672853960, -1575, 0.099341, 1.000000
1539099672853960, 1491, 0.073846, 1.000000
1539099672859332, -1612, 0.109890, 1.000000
1539099672859332, 1511, 0.070330, 1.000000
1539099672860580, -1621, 0.102857, 1.000000
1539099672860580, 1517, 0.066813, 1.000000
1539099672866318, -1661, 0.111648, 1.000000
1539099672866318, 1552, 0.067692, 1.000000
1539099672867870, -1672, 0.098462, 1.000000
